sep=;
"SCHEDULE";"GROUP";"LINE";"BLACKOUT";"NEXUS";"BARGE";"OFFSITE";"COMMENT";"DAY_001";"DAY_002";"DAY_003";"DAY_004";"DAY_005";"DAY_006";"DAY_007";"DAY_008";"DAY_009";"DAY_010";"DAY_011";"DAY_012";"DAY_013";"DAY_014";"DAY_015";"DAY_016";"DAY_017";"DAY_018";"DAY_019";"DAY_020";"DAY_021";"DAY_022";"DAY_023";"DAY_024";"DAY_025";"DAY_026";"DAY_027";"DAY_028";"DAY_029";"DAY_030";"DAY_031";"DAY_032";"DAY_033";"DAY_034";"DAY_035";"DAY_036";"DAY_037";"DAY_038";"DAY_039";"DAY_040";"DAY_041";"DAY_042";"DAY_043";"DAY_044";"DAY_045";"DAY_046";"DAY_047";"DAY_048";"DAY_049";"DAY_050";"DAY_051";"DAY_052";"DAY_053";"DAY_054";"DAY_055";"DAY_056"
"Begin April 29, 2021";"IRPA";"2";"";"";"";"";"10 Hour Shift";"06BM";"06BM";"----";"----";"----";"----";"10BG";"10BG";"10BG";"10BG";"10BG";"----";"----";"----";"----";"08FN";"08FN";"08FN";"08FN";"08FN";"----";"----";"----";"----";"----";"08FN";"08FN";"08FN";"08FN";"08FN";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"----";"06BM";"06BM";"06BM"
"Begin April 29, 2021";"IRPA";"3";"";"";"";"";"10 Hour Shift";"13AZ";"13AZ";"----";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"----";"10BG";"10BG";"10BG";"10BG";"10BG";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ"
"Begin April 29, 2021";"IRPA";"4";"";"";"";"";"10 Hour Shift";"10BG";"10BG";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"----";"08FN";"08FN";"08FN";"08FN";"08FN";"----";"----";"----";"----";"10BG";"10BG";"10BG"
"Begin April 29, 2021";"IRPA";"5";"";"";"";"";"10 Hour Shift";"----";"----";"----";"----";"08FN";"08FN";"08FN";"08FN";"08FN";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"----";"10BG";"10BG";"10BG";"10BG";"10BG";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"08FN";"08FN";"08FN";"08FN";"08FN";"----"
"Begin April 29, 2021";"IRPA";"6";"";"";"";"";"10 Hour Shift";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"10BG";"10BG";"10BG";"10BG";"10BG";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"----";"10BG";"10BG";"10BG";"10BG";"10BG";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM"
"Begin April 29, 2021";"IRPA";"7";"";"";"";"";"10 Hour Shift";"----";"----";"----";"----";"08FN";"08FN";"08FN";"08FN";"08FN";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"----";"08FN";"08FN";"08FN";"08FN";"08FN";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----"
"Begin April 29, 2021";"IRPA";"8";"";"";"";"";"10 Hour Shift";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"----";"10BG";"10BG";"10BG";"10BG";"10BG";"----";"----";"----";"----";"10BG";"10BG";"10BG";"10BG";"10BG";"----";"----";"----"
"Begin April 29, 2021";"IRPA";"9";"";"";"";"";"10 Hour Shift";"----";"10BG";"10BG";"10BG";"10BG";"10BG";"----";"----";"----";"----";"----";"08FN";"08FN";"08FN";"08FN";"08FN";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"10BG";"10BG";"10BG";"10BG";"10BG";"----";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----"
"Begin April 29, 2021";"IRPA";"10";"";"";"";"";"10 Hour Shift";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"----";"10BG";"10BG";"10BG";"10BG";"10BG";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"08FN";"08FN";"08FN";"08FN";"08FN";"----";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----"
"Begin April 29, 2021";"IRPA";"11";"";"";"";"";"10 Hour Shift";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"10BG";"10BG";"10BG";"10BG";"10BG";"----";"----";"----";"----";"----";"08FN";"08FN";"08FN";"08FN";"08FN";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----"
"Begin April 29, 2021";"IRPA";"12";"";"";"";"";"10 Hour Shift";"08FN";"08FN";"08FN";"08FN";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"08FN";"08FN";"08FN";"08FN";"08FN";"----";"----";"----";"----";"----";"08FN";"08FN";"08FN";"08FN";"08FN";"----";"----";"----";"----";"08FN"
"Begin April 29, 2021";"IRPA";"13";"";"";"";"";"10 Hour Shift";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"----"
"Begin April 29, 2021";"IRPA";"14";"";"";"";"";"10 Hour Shift";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"----";"08FN";"08FN";"08FN";"08FN";"08FN";"----";"----";"----";"----";"08FN";"08FN";"08FN";"08FN";"08FN";"----";"----";"----";"----";"08FN";"08FN";"08FN";"08FN";"08FN";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"----";"10BG";"10BG";"10BG";"10BG";"10BG";"----";"----";"----";"----";"13AZ"
"Begin April 29, 2021";"TRAFFIC";"1";"1";"";"";"";"Days";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"----";"06BM";"06BM";"06BM"
"Begin April 29, 2021";"TRAFFIC";"2";"1";"";"";"";"Days";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM"
"Begin April 29, 2021";"TRAFFIC";"3";"";"";"";"";"Days";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----"
"Begin April 29, 2021";"TRAFFIC";"4";"";"";"";"";"Days";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM"
"Begin April 29, 2021";"TRAFFIC";"5";"1";"";"";"";"Days";"06BM";"----";"----";"----";"----";"06BM";"06BM";"----";"----";"06BM";"06BM";"06BM";"06BM";"----";"----";"06BM";"06BM";"06BM";"----";"----";"06BM";"06BM";"06BM";"----";"----";"----";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"----";"----";"06BM";"06BM";"06BM";"06BM";"----";"----";"06BM";"06BM";"06BM";"----";"----";"06BM";"06BM";"06BM";"----";"----";"----";"06BM";"06BM"
"Begin April 29, 2021";"TRAFFIC";"6";"";"";"";"";"Days";"06BM";"06BM";"----";"----";"----";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"----";"----";"06BM";"06BM";"06BM";"06BM";"----";"----";"06BM";"06BM";"06BM";"----";"----";"06BM";"06BM";"06BM";"----";"----";"----";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"----";"----";"06BM";"06BM";"06BM";"06BM";"----";"----";"06BM";"06BM";"06BM";"----";"----";"06BM"
"Begin April 29, 2021";"TRAFFIC";"7";"";"";"";"";"Days";"----";"06BM";"06BM";"06BM";"----";"----";"06BM";"06BM";"06BM";"----";"----";"----";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"----";"----";"06BM";"06BM";"06BM";"06BM";"----";"----";"06BM";"06BM";"06BM";"----";"----";"06BM";"06BM";"06BM";"----";"----";"----";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"----";"----";"06BM";"06BM";"06BM";"06BM";"----"
"Begin April 29, 2021";"TRAFFIC";"7a";"";"";"";"";"Days";"----";"06BM";"06BM";"06BM";"----";"----";"06BM";"06BM";"06BM";"----";"----";"----";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"----";"----";"06BM";"06BM";"06BM";"06BM";"----";"----";"06BM";"06BM";"06BM";"----";"----";"06BM";"06BM";"06BM";"----";"----";"----";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"----";"----";"06BM";"06BM";"06BM";"06BM";"----"
"Begin April 29, 2021";"TRAFFIC";"8";"";"";"";"";"Days";"----";"----";"06BM";"06BM";"06BM";"06BM";"----";"----";"06BM";"06BM";"06BM";"----";"----";"06BM";"06BM";"06BM";"----";"----";"----";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"----";"----";"06BM";"06BM";"06BM";"06BM";"----";"----";"06BM";"06BM";"06BM";"----";"----";"06BM";"06BM";"06BM";"----";"----";"----";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM"
"Begin April 29, 2021";"TRAFFIC";"9";"";"";"";"";"Late Days";"08FN";"----";"----";"----";"----";"08FN";"08FN";"----";"----";"08FN";"08FN";"08FN";"08FN";"----";"----";"08FN";"08FN";"08FN";"----";"----";"08FN";"08FN";"08FN";"----";"----";"----";"08FN";"08FN";"08FN";"----";"----";"----";"----";"08FN";"08FN";"----";"----";"08FN";"08FN";"08FN";"08FN";"----";"----";"08FN";"08FN";"08FN";"----";"----";"08FN";"08FN";"08FN";"----";"----";"----";"08FN";"08FN"
"Begin April 29, 2021";"TRAFFIC";"10";"";"";"";"";"Late Days";"08FN";"08FN";"----";"----";"----";"----";"08FN";"08FN";"08FN";"08FN";"08FN";"----";"----";"----";"----";"08FN";"08FN";"08FN";"08FN";"08FN";"----";"----";"----";"----";"----";"08FN";"08FN";"08FN";"08FN";"08FN";"----";"----";"----";"----";"08FN";"08FN";"08FN";"08FN";"08FN";"----";"----";"----";"----";"08FN";"08FN";"08FN";"08FN";"08FN";"----";"----";"----";"----";"----";"08FN";"08FN";"08FN"
"Begin April 29, 2021";"TRAFFIC";"10a";"";"";"";"";"Late Days";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----";"----"
"Begin April 29, 2021";"TRAFFIC";"11";"";"";"";"";"Late Days";"----";"----";"08FN";"08FN";"08FN";"08FN";"----";"----";"08FN";"08FN";"08FN";"----";"----";"08FN";"08FN";"08FN";"----";"----";"----";"08FN";"08FN";"08FN";"----";"----";"----";"----";"08FN";"08FN";"----";"----";"08FN";"08FN";"08FN";"08FN";"----";"----";"08FN";"08FN";"08FN";"----";"----";"08FN";"08FN";"08FN";"----";"----";"----";"08FN";"08FN";"08FN";"----";"----";"----";"----";"08FN";"08FN"
"Begin April 29, 2021";"TRAFFIC";"12";"";"";"";"";"Late Days";"----";"----";"----";"----";"08FN";"08FN";"08FN";"08FN";"08FN";"----";"----";"----";"----";"08FN";"08FN";"08FN";"08FN";"08FN";"----";"----";"----";"----";"08FN";"08FN";"08FN";"08FN";"08FN";"----";"----";"----";"----";"----";"08FN";"08FN";"08FN";"08FN";"08FN";"----";"----";"----";"----";"08FN";"08FN";"08FN";"08FN";"08FN";"----";"----";"----";"----";"08FN";"08FN";"08FN";"08FN";"08FN";"----"
"Begin April 29, 2021";"TRAFFIC";"12a";"";"";"";"";"Late Days";"----";"----";"----";"----";"08FN";"08FN";"08FN";"08FN";"08FN";"----";"----";"----";"----";"08FN";"08FN";"08FN";"08FN";"08FN";"----";"----";"----";"----";"08FN";"08FN";"08FN";"08FN";"08FN";"----";"----";"----";"----";"----";"08FN";"08FN";"08FN";"08FN";"08FN";"----";"----";"----";"----";"08FN";"08FN";"08FN";"08FN";"08FN";"----";"----";"----";"----";"08FN";"08FN";"08FN";"08FN";"08FN";"----"
"Begin April 29, 2021";"TRAFFIC";"13";"";"";"";"";"Days/Afternoons";"06BM";"06BM";"----";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM"
"Begin April 29, 2021";"TRAFFIC";"14";"";"";"";"";"Days/Afternoons";"13AZ";"13AZ";"----";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ"
"Begin April 29, 2021";"TRAFFIC";"15";"";"";"";"";"Days/Afternoons";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM"
"Begin April 29, 2021";"TRAFFIC";"16";"";"";"";"";"Days/Afternoons";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"13AZ"
"Begin April 29, 2021";"TRAFFIC";"17";"";"";"";"";"Days/Afternoons";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----"
"Begin April 29, 2021";"TRAFFIC";"18";"";"";"";"";"Days/Afternoons";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----"
"Begin April 29, 2021";"TRAFFIC";"19";"";"";"";"";"Days/Afternoons";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ"
"Begin April 29, 2021";"TRAFFIC";"20";"";"";"";"";"Days/Afternoons";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"13AZ";"13AZ";"13AZ";"13AZ";"13AZ";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM"
"Begin April 29, 2021";"TRAFFIC";"21";"";"";"";"";"Days/Midnights";"20AU";"----";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"20AU";"20AU";"20AU";"20AU";"20AU";"----";"----";"----";"----";"20AU";"20AU";"20AU";"20AU";"20AU";"----";"----";"----";"----";"----";"20AU";"20AU";"20AU";"20AU"
"Begin April 29, 2021";"TRAFFIC";"22";"";"";"";"";"Days/Midnights";"06BM";"06BM";"----";"----";"----";"20AU";"20AU";"20AU";"20AU";"20AU";"----";"----";"----";"----";"20AU";"20AU";"20AU";"20AU";"20AU";"----";"----";"----";"----";"----";"20AU";"20AU";"20AU";"20AU";"20AU";"----";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"----";"06BM";"06BM";"06BM"
"Begin April 29, 2021";"TRAFFIC";"23";"";"";"";"";"Days/Midnights";"20AU";"20AU";"20AU";"20AU";"----";"----";"----";"----";"20AU";"20AU";"20AU";"20AU";"20AU";"----";"----";"----";"----";"20AU";"20AU";"20AU";"20AU";"20AU";"----";"----";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"20AU"
"Begin April 29, 2021";"TRAFFIC";"23a";"";"";"";"";"Days/Midnights";"20AU";"20AU";"20AU";"20AU";"----";"----";"----";"----";"20AU";"20AU";"20AU";"20AU";"20AU";"----";"----";"----";"----";"20AU";"20AU";"20AU";"20AU";"20AU";"----";"----";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"20AU"
"Begin April 29, 2021";"TRAFFIC";"24";"";"";"";"";"Days/Midnights";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"20AU";"20AU";"20AU";"20AU";"20AU";"----";"----";"----";"----";"20AU";"20AU";"20AU";"20AU";"20AU";"----";"----";"----";"----";"20AU";"20AU";"20AU";"20AU";"20AU";"----";"----";"----";"----";"----";"----"
"Begin April 29, 2021";"TRAFFIC";"25";"";"";"";"";"Days/Midnights";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"20AU";"20AU";"20AU";"20AU";"20AU";"----";"----";"----";"----";"----";"20AU";"20AU";"20AU";"20AU";"20AU";"----";"----";"----";"----";"20AU";"20AU";"20AU";"20AU";"20AU";"----";"----";"----";"----"
"Begin April 29, 2021";"TRAFFIC";"26";"1";"";"";"";"Days/Midnights";"20AU";"20AU";"20AU";"20AU";"20AU";"----";"----";"----";"----";"----";"20AU";"20AU";"20AU";"20AU";"20AU";"----";"----";"----";"----";"20AU";"20AU";"20AU";"20AU";"20AU";"----";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----"
"Begin April 29, 2021";"TRAFFIC";"27";"";"";"";"";"Days/Midnights";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"20AU";"20AU";"20AU";"20AU";"20AU";"----";"----";"----";"----";"20AU";"20AU";"20AU";"20AU";"20AU";"----";"----";"----";"----";"----";"20AU";"20AU";"20AU";"20AU";"20AU";"----";"----";"----"
"Begin April 29, 2021";"TRAFFIC";"28";"";"";"";"";"Days/Midnights";"----";"20AU";"20AU";"20AU";"20AU";"20AU";"----";"----";"----";"----";"20AU";"20AU";"20AU";"20AU";"20AU";"----";"----";"----";"----";"----";"20AU";"20AU";"20AU";"20AU";"20AU";"----";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----";"----";"----";"----";"06BM";"06BM";"06BM";"06BM";"06BM";"----";"----"
"Begin April 29, 2021";"TRAFFIC";"29";"1";"";"";"";"Late Days/Middays";"----";"----";"08FN";"08FN";"08FN";"08FN";"----";"----";"08FN";"08FN";"08FN";"----";"----";"08FN";"08FN";"08FN";"----";"----";"----";"08FN";"08FN";"08FN";"----";"----";"----";"----";"08FN";"08FN";"----";"----";"10BG";"10BG";"10BG";"10BG";"----";"----";"10BG";"10BG";"10BG";"----";"----";"10BG";"10BG";"10BG";"----";"----";"----";"10BG";"10BG";"10BG";"----";"----";"----";"----";"10BG";"10BG"
"Begin April 29, 2021";"TRAFFIC";"30";"";"";"";"";"Late Days/Middays";"----";"----";"10BG";"10BG";"10BG";"10BG";"----";"----";"10BG";"10BG";"10BG";"----";"----";"10BG";"10BG";"10BG";"----";"----";"----";"10BG";"10BG";"10BG";"----";"----";"----";"----";"10BG";"10BG";"----";"----";"08FN";"08FN";"08FN";"08FN";"----";"----";"08FN";"08FN";"08FN";"----";"----";"08FN";"08FN";"08FN";"----";"----";"----";"08FN";"08FN";"08FN";"----";"----";"----";"----";"08FN";"08FN"
"Begin April 29, 2021";"TRAFFIC";"30a";"";"";"";"";"Late Days/Middays";"----";"----";"10BG";"10BG";"10BG";"10BG";"----";"----";"10BG";"10BG";"10BG";"----";"----";"10BG";"10BG";"10BG";"----";"----";"----";"10BG";"10BG";"10BG";"----";"----";"----";"----";"10BG";"10BG";"----";"----";"08FN";"08FN";"08FN";"08FN";"----";"----";"08FN";"08FN";"08FN";"----";"----";"08FN";"08FN";"08FN";"----";"----";"----";"08FN";"08FN";"08FN";"----";"----";"----";"----";"08FN";"08FN"
"Begin April 29, 2021";"TRAFFIC";"31";"";"";"";"";"Late Days/Middays";"----";"----";"08FN";"08FN";"08FN";"08FN";"08FN";"----";"----";"----";"----";"08FN";"08FN";"08FN";"08FN";"08FN";"----";"----";"----";"----";"----";"08FN";"08FN";"08FN";"08FN";"08FN";"----";"----";"----";"----";"10BG";"10BG";"10BG";"10BG";"10BG";"----";"----";"----";"----";"10BG";"10BG";"10BG";"10BG";"10BG";"----";"----";"----";"----";"----";"10BG";"10BG";"10BG";"10BG";"10BG";"----";"----"
